subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
electrical,major repair,25,25,29,0,0,29
electrical,major replacement,25,25,3,0,1,2
electrical,minor repair,25,25,755,0,0,755
gearbox,major repair,25,25,86,0,0,86
gearbox,major replacement,25,25,306,174,76,56
gearbox,minor repair,25,25,754,1,0,753
generator,major repair,25,25,600,1,0,599
generator,major replacement,25,25,87,22,32,33
generator,minor repair,25,25,982,0,0,982
heat_cool,major repair,25,25,10,0,0,10
heat_cool,minor repair,25,25,387,0,0,387
hub,major repair,25,25,77,0,0,77
hub,major replacement,25,25,3,0,3,0
hub,minor repair,25,25,316,0,0,316
main_bearing_failures,major repair,25,25,16,0,0,16
main_bearing_failures,major replacement,25,25,1,0,0,1
main_bearing_maintenance,major scheduled repair,25,25,61,0,0,61
main_bearing_maintenance,minor scheduled repair,25,25,250,0,0,250
oil,major repair,25,25,6,0,0,6
oil,minor repair,25,25,830,0,0,830
other,major repair,25,25,73,0,0,73
other,major replacement,25,25,2,0,1,1
other,minor repair,25,25,1755,0,0,1755
pitch,major repair,25,25,362,0,0,362
pitch,major replacement,25,25,2,0,1,1
pitch,minor repair,25,25,1592,0,0,1592
power_supply,major repair,25,25,151,0,0,151
power_supply,major replacement,25,25,10,0,4,6
power_supply,minor repair,25,25,156,0,0,156
pump_motor,major repair,25,25,84,0,0,84
pump_motor,minor repair,25,25,549,0,0,549
relay,major repair,25,25,104,0,0,104
relay,major replacement,25,25,8,1,5,2
relay,minor repair,25,25,679,0,0,679
safety,major repair,25,25,7,0,0,7
safety,minor repair,25,25,728,0,0,728
sensors,major repair,25,25,136,0,0,136
sensors,minor repair,25,25,464,0,0,464
service_items,major repair,25,25,2,0,0,2
service_items,minor repair,25,25,196,0,0,196
tower_substructure,major repair,25,25,159,0,0,159
tower_substructure,minor repair,25,25,156,0,0,156
transformer,annual inspection,25,25,29,0,0,29
transformer,major repair,25,25,1,0,0,1
transformer,minor repair,25,25,7,0,0,7
xformer,major repair,25,25,3,0,0,3
xformer,major replacement,25,25,6,0,5,1
xformer,minor repair,25,25,95,0,0,95
yaw,major repair,25,25,11,0,0,11
yaw,major replacement,25,25,4,0,3,1
yaw,minor repair,25,25,317,0,0,317
