subassembly,task,run,random_seed,total_requests,canceled_requests,incomplete_requests,completed_requests
sensors,major repair,25,25,127,0,0,127
sensors,minor repair,25,25,455,0,0,455
service_items,major repair,25,25,2,0,0,2
service_items,minor repair,25,25,215,0,0,215
tower_substructure,major repair,25,25,161,0,0,161
tower_substructure,minor repair,25,25,169,0,0,169
transformer,annual inspection,25,25,29,0,0,29
transformer,major repair,25,25,1,0,0,1
transformer,minor repair,25,25,12,0,0,12
xformer,major repair,25,25,3,0,0,3
xformer,major replacement,25,25,5,0,3,2
xformer,minor repair,25,25,104,0,0,104
yaw,major repair,25,25,11,0,0,11
yaw,major replacement,25,25,4,0,4,0
yaw,minor repair,25,25,308,0,0,308
